data/legend/house/00001_.png,“十”字形的窗户；门上有把手；没有烟囱；房子右侧面；立体的房子；单层房子；长方形整齐墙面；过大的房子(画面占纸张的2/3以上)；近处的房子
data/legend/house/00002_.png,房子左侧面；没有烟囱；长方形整齐墙面；过大的房子(画面占纸张的2/3以上)；屋顶瓦片描绘细致；单层房子；“十”字形的窗户；没有门把手；立体的房子；近处的房子
data/legend/house/00003_.png,屋顶天窗；过大的房子(画面占纸张的2/3以上)；对开门/双开门/两个门；左侧墙壁阴影；屋顶较小；栅栏；立体的房子；门上有把手；屋顶涂黑或有阴影；房子左侧面；墙面或屋顶的阴影；单层房子；长方形整齐墙面；近处的房子；烟囱竖着冒烟
data/legend/house/00004_.png,砖房；房子右侧面；小的窗子；“十”字形的窗户；单层房子；近处的房子；绘制墙壁详细；过大的房子(画面占纸张的2/3以上)；长方形整齐墙面；非常小的门低矮而宽的门/门相对于房子显得很小；烟囱竖着冒烟；立体的房子；门上有把手
data/legend/house/00005_.png,大小适中的房子(画面占纸张的1/4到1/3)；没有门把手；方块窗户；长方形整齐墙面；立体的房子；远处的房子；对开门/双开门/两个门；房子右侧面；单层房子
data/legend/house/00006_.png,房子右侧面；过大的房子(画面占纸张的2/3以上)；立体的房子；近处的房子；单层房子；门上有把手；“十”字形的窗户；长方形整齐墙面
data/legend/house/00007_.png,屋顶较小；房子右侧面；长方形整齐墙面；过小的房子(小于纸张的1/9)；远处的房子；没有烟囱；方块窗户；非常小的门低矮而宽的门/门相对于房子显得很小；单层房子；立体的房子；没有门把手
data/legend/house/00008_.png,近处的房子；门上有把手；“十”字形的窗户；单层房子；长方形整齐墙面；单面的房子；过大的房子(画面占纸张的2/3以上)；屋顶两侧低垂包裹
data/legend/house/00009_.png,长方形整齐墙面；无法排烟的烟囱；两层楼/多层房子；过大的房子(画面占纸张的2/3以上)；近处的房子；单面的房子；门上有把手；“十”字形的窗户
data/legend/house/00010_.png,没有门把手；房子左侧面；近处的房子；长方形整齐墙面；立体的房子；两层楼/多层房子；绘制墙壁详细；砖房；过大的房子(画面占纸张的2/3以上)；“十”字形的窗户
data/legend/house/00011_.png,很多窗户；近处的房子；没有门把手；学校；方块窗户；单面的房子；长方形整齐墙面；墙壁上有装饰；过大的房子(画面占纸张的2/3以上)；尖屋顶/房子屋顶为锐角；两层楼/多层房子
data/legend/house/00012_.png,“十”字形的窗户；窗形不一，有方有圆；单层房子；门上有把手；格子状屋顶/密布“十”字的屋顶；对开门/双开门/两个门；尖屋顶/房子屋顶为锐角；近处的房子；单面的房子；古怪的房子（如塔、尖顶等)；长方形整齐墙面；过大的房子(画面占纸张的2/3以上)
data/legend/house/00013_.png,通向右侧道路；立体的房子；门前有道路；房子左侧面；长方形整齐墙面；格子状屋顶/密布“十”字的屋顶；没有门把手；没有烟囱；远处的房子；单层房子；方块窗户；海边(湖边、河边)的房子；大小适中的房子(画面占纸张的1/4到1/3)
data/legend/house/00014_.png,房子右侧面；单层房子；方块窗户；立体的房子；长方形整齐墙面；树上的房子；近处的房子；没有烟囱；过小的房子(小于纸张的1/9)；没有门把手
data/legend/house/00015_.png,没有门把手；过大的房子(画面占纸张的2/3以上)；立体的房子；房子右侧面；透视的房子；单层房子；近处的房子；没有烟囱；长方形整齐墙面；“十”字形的窗户
data/legend/house/00016_.png,近处的房子；“十”字形的窗户；房子右侧面；立体的房子；单层房子；没有门把手；房子没有屋顶或仅仅用连接墙壁的线条充当屋顶；长方形整齐墙面；过大的房子(画面占纸张的2/3以上)；没有烟囱
data/legend/house/00017_.png,屋顶较大；立体的房子；长方形整齐墙面；没有烟囱；单层房子；过大的房子(画面占纸张的2/3以上)；“十”字形的窗户；房子左侧面；没有门把手；近处的房子；缺少门(不画门）
data/legend/house/00018_.png,单面的房子；长方形整齐墙面；没有烟囱；屋顶较小；近处的房子；“十”字形的窗户；单层房子；没有门把手
data/legend/house/00019_.png,近处的房子；单面的房子；栅栏样窗户；屋顶涂黑或有阴影；长方形整齐墙面；单层房子；过大的房子(画面占纸张的2/3以上)；没有门把手
data/legend/house/00020_.png,窗形不一，有方有圆；没有门把手；长方形整齐墙面；非常小的门低矮而宽的门/门相对于房子显得很小；房子左侧面；近处的房子；强调屋顶/屋顶线较深；立体的房子；过大的房子(画面占纸张的2/3以上)；“十”字形的窗户；单层房子；没有烟囱
data/legend/house/00021_.png,门上有把手；单面的房子；长方形整齐墙面；近处的房子；过大的房子(画面占纸张的2/3以上)；没有烟囱；“十”字形的窗户；顶墙分开焊接；单层房子
data/legend/house/00022_.png,屋顶上画房子；立体的房子；单层房子；没有烟囱；“十”字形的窗户；过大的房子(画面占纸张的2/3以上)；房子没有屋顶或仅仅用连接墙壁的线条充当屋顶；近处的房子；长方形整齐墙面；没有门把手；房子右侧面；小的窗子
data/legend/house/00023_.png,长方形整齐墙面；过大的房子(画面占纸张的2/3以上)；屋顶较大；没有门把手；没有烟囱；单层房子；缺少门(不画门）；近处的房子；单面的房子；“十”字形的窗户；垮掉的墙
data/legend/house/00024_.png,门上有把手；近处的房子；尖屋顶/房子屋顶为锐角；屋顶两侧低垂包裹；单面的房子；“十”字形的窗户；长方形整齐墙面；单层房子；过大的房子(画面占纸张的2/3以上)
data/legend/house/00025_.png,格子状屋顶/密布“十”字的屋顶；房子左侧面；没有烟囱；过大的房子(画面占纸张的2/3以上)；“十”字形的窗户；立体的房子；单层房子；长方形整齐墙面；近处的房子；没有门把手
data/legend/house/00026_.png,门上有把手；烟陡然偏向一方，像是有很大的风一样/横着冒烟；过大的房子(画面占纸张的2/3以上)；单面的房子；烟囱画在左边；近处的房子；屋顶天窗；单层房子；长方形整齐墙面
data/legend/house/00027_.png,没有烟囱；门上有把手；长方形整齐墙面；单层房子；过大的房子(画面占纸张的2/3以上)；“十”字形的窗户；房屋线条断续；房子右侧面；近处的房子；立体的房子
data/legend/house/00028_.png,没有烟囱；单层房子；“十”字形的窗户；单面的房子；长方形整齐墙面；过大的房子(画面占纸张的2/3以上)；近处的房子；没有门把手；强调墙的轮廓线
data/legend/house/00029_.png,“十”字形的窗户；没有烟囱；近处的房子；过大的房子(画面占纸张的2/3以上)；房子右侧面；立体的房子；用画纸底边线作基线；单层房子；没有门把手
data/legend/house/00030_.png,过大的房子(画面占纸张的2/3以上)；单层房子；“十”字形的窗户；没有烟囱；房子右侧面；没有门把手；近处的房子；房子无底线
data/legend/house/00031_.png,完全涂黑的窗户；单面的房子；没有烟囱；没有门把手；古怪的房子（如塔、尖顶等)；缺少门(不画门）；过大的房子(画面占纸张的2/3以上)；尖屋顶/房子屋顶为锐角；近处的房子；方块窗户；很多窗户；两层楼/多层房子；用画纸底边线作基线；长方形整齐墙面；屋顶涂黑或有阴影；房子墙壁在纸的边缘
data/legend/house/00032_.png,立体的房子；没有烟囱；近处的房子；过大的房子(画面占纸张的2/3以上)；“十”字形的窗户；垮掉的墙；房子右侧面；没有门把手；单层房子；长方形整齐墙面
data/legend/house/00033_.png,单面的房子；用桩支持房屋；近处的房子；单层房子；门上有把手；没有烟囱；“十”字形的窗户；长方形整齐墙面；过大的房子(画面占纸张的2/3以上)
data/legend/house/00034_.png,房子右侧面；单层房子；过大的房子(画面占纸张的2/3以上)；没有烟囱；砖房；长方形整齐墙面；没有画窗户；门上有把手；近处的房子；绘制墙壁详细
data/legend/house/00035_.png,“十”字形的窗户；过大的房子(画面占纸张的2/3以上)；没有烟囱；立体的房子；没有门把手；房子右侧面；长方形整齐墙面；近处的房子；墙壁上有装饰；单层房子
data/legend/house/00036_.png,屋顶瓦片描绘细致；房子右侧面；过大的房子(画面占纸张的2/3以上)；没有烟囱；长方形整齐墙面；近处的房子；单层房子；门上有把手；外墙污渍；方块窗户
data/legend/house/00037_.png,房子右侧面；单层房子；房子没有屋顶或仅仅用连接墙壁的线条充当屋顶；屋顶涂黑或有阴影；近处的房子；右侧墙壁阴影；长方形整齐墙面；没有门把手；过大的房子(画面占纸张的2/3以上)；没有烟囱；大门/门相对于房子显得很大
data/legend/house/00038_.png,右侧墙壁阴影；长方形整齐墙面；近处的房子；“十”字形的窗户；小的窗子；屋顶较小；门上有把手；过大的房子(画面占纸张的2/3以上)；非常小的门低矮而宽的门/门相对于房子显得很小；单面的房子；单层房子
data/legend/house/00039_.png,单层房子；没有门把手；大小适中的房子(画面占纸张的1/4到1/3)；长方形整齐墙面；立体的房子；没有烟囱；远处的房子；房屋周围的花草庭院；格子状屋顶/密布“十”字的屋顶；房子左侧面
data/legend/house/00040_.png,烟囱竖着冒烟；立体的房子；没有门把手；近处的房子；“十”字形的窗户；非常小的门低矮而宽的门/门相对于房子显得很小；房子左侧面；烟囱画在左边；长方形整齐墙面；过大的房子(画面占纸张的2/3以上)；单层房子
data/legend/house/00041_.png,对开门/双开门/两个门；单面的房子；屋顶较小；栅栏样窗户；门上有把手；单层房子；近处的房子；长方形整齐墙面；过大的房子(画面占纸张的2/3以上)
data/legend/house/00042_.png,没有烟囱；近处的房子；单面的房子；没有门把手；过大的房子(画面占纸张的2/3以上)；“十”字形的窗户；悬空门；单层房子；长方形整齐墙面
